31|077|Greeley|25927
31|079|Hall|24726
31|079|Hall|24727
31|079|Hall|25026
31|079|Hall|25027
31|079|Hall|25326
31|079|Hall|25327
31|081|Hamilton|24727
31|081|Hamilton|24728
31|081|Hamilton|24729
31|081|Hamilton|25027
31|081|Hamilton|25028
31|081|Hamilton|25029
31|081|Hamilton|25328
31|081|Hamilton|25329
31|083|Harlan|24122
31|083|Harlan|24123
31|083|Harlan|24124
31|083|Harlan|24422
31|083|Harlan|24423
31|083|Harlan|24424
31|085|Hayes|24415
31|085|Hayes|24416
31|085|Hayes|24417
31|085|Hayes|24715
31|085|Hayes|24716
31|085|Hayes|24717
31|087|Hitchcock|24115
31|087|Hitchcock|24116
31|087|Hitchcock|24117
31|087|Hitchcock|24415
31|087|Hitchcock|24416
31|087|Hitchcock|24417
31|089|Holt|26524
31|089|Holt|26525
31|089|Holt|26526
31|089|Holt|26527
31|089|Holt|26824
31|089|Holt|26825
31|089|Holt|26826
31|089|Holt|26827
31|089|Holt|27124
31|089|Holt|27125
31|089|Holt|27126
31|089|Holt|27127
31|089|Holt|27423
31|089|Holt|27424
31|089|Holt|27425
31|089|Holt|27426
31|089|Holt|27427
31|091|Hooker|25915
31|091|Hooker|25916
31|091|Hooker|25917
31|091|Hooker|26215
31|091|Hooker|26216
31|091|Hooker|26217
31|091|Hooker|26515
31|091|Hooker|26516
31|091|Hooker|26517
31|093|Howard|25326
31|093|Howard|25327
31|093|Howard|25626
31|093|Howard|25627
31|095|Jefferson|24131
31|095|Jefferson|24132
31|095|Jefferson|24133
31|095|Jefferson|24431
31|095|Jefferson|24432
31|095|Jefferson|24433
31|097|Johnson|24435
31|097|Johnson|24436
31|097|Johnson|24735
31|097|Johnson|24736
31|099|Kearney|24424
31|099|Kearney|24425
31|099|Kearney|24426
31|099|Kearney|24724
31|099|Kearney|24725
31|099|Kearney|24726
31|101|Keith|25312
31|101|Keith|25313
31|101|Keith|25314
31|101|Keith|25315
31|101|Keith|25316
31|101|Keith|25612
31|101|Keith|25613
31|101|Keith|25614
31|101|Keith|25615
31|103|Keya Paha|27121
